index,fit-max,fit-min,fit-avg-min,fit-avg-max,fit-avg,fit-avg-median,const-max,const-min,const-avg-min,const-avg-max,const-avg,const-avg-median,m-leg,m-grid,m-align,m-reg,m-just,m-type-par,m-balance,m-ng-space,m-sem-emp,m-sem-lay,m-sem-vis,fittest-avg-fit,fittest-avg-const,fittest-avg-penalty,fittest-avg-max-fit,fittest-avg-max-const,fittest-avg-max-penalty,fittest-avg-min-fit,fittest-avg-min-const,fittest-avg-min-penalty,fittest-avg-m-leg,fittest-avg-m-grid,fittest-avg-m-align,fittest-avg-m-reg,fittest-avg-m-just,fittest-avg-m-type-par,fittest-avg-m-balance,fittest-avg-m-ng-space,fittest-avg-m-sem-emp,fittest-avg-m-sem-lay,fittest-avg-m-sem-vis
89,0.98,0.51,0.98,0.68,0.88,0.89,0.68,0,0.07,0,0.02,0,0.98,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
90,0.98,0.51,0.98,0.68,0.88,0.89,0.67,0,0.08,0,0.02,0,0.98,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
91,0.98,0.51,0.98,0.68,0.88,0.89,0.67,0,0.08,0,0.03,0,0.97,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
92,0.98,0.51,0.98,0.68,0.88,0.89,0.7,0,0.07,0,0.02,0,0.98,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
93,0.98,0.51,0.98,0.68,0.88,0.89,0.67,0,0.09,0,0.03,0,0.97,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
94,0.98,0.51,0.98,0.68,0.88,0.89,0.69,0,0.09,0,0.03,0,0.97,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
95,0.98,0.51,0.98,0.68,0.88,0.89,0.67,0,0.07,0,0.03,0,0.97,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
96,0.98,0.51,0.98,0.68,0.88,0.89,0.73,0,0.07,0,0.02,0,0.98,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
97,0.98,0.51,0.98,0.68,0.88,0.89,0.68,0,0.09,0,0.03,0,0.97,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
98,0.98,0.51,0.98,0.68,0.88,0.89,0.67,0,0.07,0,0.02,0,0.98,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
99,0.98,0.51,0.98,0.68,0.88,0.89,0.89,0,0.08,0,0.02,0,0.98,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
100,0.98,0.51,0.98,0.68,0.88,0.89,0.93,0,0.1,0,0.03,0,0.97,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
101,0.98,0.51,0.98,0.68,0.88,0.89,0.67,0,0.08,0,0.03,0,0.97,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
102,0.98,0.51,0.98,0.68,0.88,0.89,0.67,0,0.08,0,0.02,0,0.98,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
103,0.98,0.51,0.98,0.68,0.88,0.89,0.67,0,0.07,0,0.02,0,0.98,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
104,0.98,0.51,0.98,0.68,0.88,0.89,0.82,0,0.08,0,0.03,0,0.97,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
105,0.98,0.51,0.98,0.68,0.88,0.89,0.67,0,0.08,0,0.02,0,0.98,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
106,0.98,0.51,0.98,0.68,0.88,0.89,0.68,0,0.08,0,0.02,0,0.98,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
107,0.98,0.51,0.98,0.68,0.88,0.89,0.86,0,0.08,0,0.03,0,0.97,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
108,0.98,0.51,0.98,0.68,0.88,0.89,0.67,0,0.07,0,0.02,0,0.98,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
109,0.98,0.51,0.98,0.68,0.88,0.89,0.67,0,0.08,0,0.02,0,0.98,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
110,0.98,0.51,0.98,0.68,0.88,0.89,0.68,0,0.08,0,0.03,0,0.97,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
111,0.98,0.51,0.98,0.68,0.88,0.89,0.67,0,0.07,0,0.02,0,0.98,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
112,0.98,0.51,0.98,0.68,0.88,0.89,0.67,0,0.08,0,0.03,0,0.97,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
113,0.98,0.51,0.98,0.68,0.88,0.89,0.93,0,0.08,0,0.02,0,0.98,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
114,0.98,0.51,0.98,0.68,0.88,0.89,0.67,0,0.07,0,0.02,0,0.98,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
115,0.98,0.51,0.98,0.68,0.88,0.89,0.67,0,0.07,0,0.02,0,0.98,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
116,0.98,0.51,0.98,0.68,0.88,0.89,0.67,0,0.07,0,0.02,0,0.98,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
117,0.98,0.51,0.98,0.68,0.88,0.89,0.8,0,0.07,0,0.03,0,0.97,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
118,0.98,0.51,0.98,0.68,0.88,0.89,0.68,0,0.08,0,0.02,0,0.98,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
119,0.98,0.51,0.98,0.68,0.88,0.89,0.67,0,0.08,0,0.03,0,0.97,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
120,0.98,0.51,0.98,0.68,0.88,0.89,0.67,0,0.08,0,0.02,0,0.98,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
121,0.98,0.51,0.98,0.68,0.88,0.89,0.75,0,0.07,0,0.02,0,0.98,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
122,0.98,0.51,0.98,0.68,0.88,0.89,0.67,0,0.1,0,0.03,0,0.97,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
123,0.98,0.51,0.98,0.68,0.88,0.89,0.68,0,0.08,0,0.02,0,0.98,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
124,0.98,0.51,0.98,0.68,0.88,0.89,0.67,0,0.07,0,0.02,0,0.98,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
125,0.98,0.51,0.98,0.68,0.88,0.89,0.88,0,0.07,0,0.02,0,0.98,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
126,0.98,0.51,0.98,0.68,0.88,0.89,0.67,0,0.08,0,0.03,0,0.97,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
127,0.98,0.51,0.98,0.68,0.88,0.89,0.67,0,0.08,0,0.02,0,0.98,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
128,0.98,0.51,0.98,0.68,0.88,0.89,0.67,0,0.07,0,0.02,0,0.98,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
129,0.98,0.51,0.98,0.68,0.88,0.89,0.67,0,0.08,0,0.03,0,0.97,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
130,0.98,0.51,0.98,0.68,0.88,0.89,0.67,0,0.07,0,0.02,0,0.98,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
131,0.98,0.51,0.98,0.68,0.88,0.89,0.74,0,0.07,0,0.02,0,0.98,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
132,0.98,0.51,0.98,0.68,0.88,0.89,0.67,0,0.07,0,0.03,0,0.97,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
133,0.98,0.51,0.98,0.68,0.88,0.89,0.91,0,0.08,0,0.02,0,0.98,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
134,0.98,0.51,0.98,0.68,0.88,0.89,0.76,0,0.07,0,0.02,0,0.98,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
135,0.98,0.51,0.98,0.68,0.88,0.89,0.67,0,0.08,0,0.03,0,0.97,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
136,0.98,0.51,0.98,0.68,0.88,0.89,0.85,0,0.09,0,0.03,0,0.97,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
137,0.98,0.51,0.98,0.68,0.88,0.89,1,0,0.07,0,0.02,0,0.98,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
138,0.98,0.51,0.98,0.68,0.88,0.89,0.67,0,0.08,0,0.03,0,0.97,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
139,0.98,0.51,0.98,0.68,0.88,0.89,0.67,0,0.07,0,0.02,0,0.98,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
140,0.98,0.51,0.98,0.68,0.88,0.89,0.87,0,0.07,0,0.02,0,0.98,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
141,0.98,0.51,0.98,0.68,0.88,0.89,0.67,0,0.07,0,0.02,0,0.98,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
142,0.98,0.51,0.98,0.68,0.88,0.89,0.67,0,0.1,0,0.03,0,0.97,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
143,0.98,0.51,0.98,0.68,0.88,0.89,0.67,0,0.08,0,0.02,0,0.98,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
144,0.98,0.51,0.98,0.68,0.88,0.89,0.83,0,0.08,0,0.02,0,0.98,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
145,0.98,0.51,0.98,0.68,0.88,0.89,0.84,0,0.07,0,0.02,0,0.98,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
146,0.98,0.51,0.98,0.68,0.88,0.89,0.67,0,0.07,0,0.02,0,0.98,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
147,0.98,0.51,0.98,0.68,0.88,0.89,0.67,0,0.07,0,0.02,0,0.98,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
148,0.98,0.51,0.98,0.68,0.88,0.89,0.67,0,0.08,0,0.02,0,0.98,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
149,0.98,0.51,0.98,0.68,0.88,0.89,0.67,0,0.08,0,0.03,0,0.97,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
150,0.98,0.51,0.98,0.68,0.88,0.89,0.67,0,0.07,0,0.02,0,0.98,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
151,0.98,0.51,0.98,0.68,0.88,0.89,0.67,0,0.07,0,0.03,0,0.97,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
152,0.98,0.51,0.98,0.68,0.88,0.89,0.88,0,0.09,0,0.03,0,0.97,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
153,0.98,0.51,0.98,0.68,0.88,0.89,0.78,0,0.09,0,0.03,0,0.97,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
154,0.98,0.51,0.98,0.68,0.88,0.89,0.67,0,0.08,0,0.02,0,0.98,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
155,0.98,0.51,0.98,0.68,0.88,0.89,0.67,0,0.07,0,0.02,0,0.98,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
156,0.98,0.51,0.98,0.68,0.88,0.89,0.72,0,0.07,0,0.02,0,0.98,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
157,0.98,0.51,0.98,0.68,0.88,0.89,0.67,0,0.08,0,0.02,0,0.98,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
158,0.98,0.51,0.98,0.68,0.88,0.89,0.86,0,0.07,0,0.02,0,0.98,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
159,0.98,0.51,0.98,0.68,0.88,0.89,0.7,0,0.07,0,0.02,0,0.98,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
160,0.98,0.51,0.98,0.68,0.88,0.89,0.7,0,0.07,0,0.02,0,0.98,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
161,0.98,0.51,0.98,0.68,0.88,0.89,0.89,0,0.08,0,0.02,0,0.98,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
162,0.98,0.51,0.98,0.68,0.88,0.89,0.67,0,0.09,0,0.03,0,0.97,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
163,0.98,0.51,0.98,0.68,0.88,0.89,0.76,0,0.07,0,0.02,0,0.98,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
164,0.98,0.51,0.98,0.68,0.88,0.89,0.73,0,0.07,0,0.02,0,0.98,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
165,0.98,0.51,0.98,0.68,0.88,0.89,0.67,0,0.08,0,0.03,0,0.97,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
166,0.98,0.51,0.98,0.68,0.88,0.89,0.83,0,0.08,0,0.03,0,0.97,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
167,0.98,0.51,0.98,0.68,0.88,0.89,0.67,0,0.08,0,0.03,0,0.97,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
168,0.98,0.51,0.98,0.68,0.88,0.89,0.67,0,0.07,0,0.02,0,0.98,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
169,0.98,0.51,0.98,0.68,0.88,0.89,0.67,0,0.07,0,0.02,0,0.98,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
170,0.98,0.51,0.98,0.68,0.88,0.89,0.7,0,0.08,0,0.03,0,0.97,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
171,0.98,0.51,0.98,0.68,0.88,0.89,0.92,0,0.09,0,0.03,0,0.97,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
172,0.98,0.51,0.98,0.68,0.88,0.89,0.76,0,0.08,0,0.02,0,0.98,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
173,0.98,0.51,0.98,0.68,0.88,0.89,0.65,0,0.1,0,0.03,0,0.97,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
174,0.98,0.51,0.98,0.68,0.88,0.89,0.67,0,0.07,0,0.02,0,0.98,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
175,0.98,0.51,0.98,0.68,0.88,0.89,0.67,0,0.07,0,0.02,0,0.98,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
176,0.98,0.51,0.98,0.68,0.88,0.89,0.67,0,0.07,0,0.02,0,0.98,1,0,0,0,0,0,0,0.89,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
177,0.98,0.51,0.98,0.68,0.88,0.89,0.67,0,0.08,0,0.02,0,0.98,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
178,0.98,0.51,0.98,0.68,0.88,0.89,0.67,0,0.09,0,0.03,0,0.97,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
179,0.98,0.51,0.98,0.68,0.88,0.89,0.87,0,0.07,0,0.02,0,0.98,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
180,0.98,0.51,0.98,0.68,0.88,0.89,0.95,0,0.08,0,0.03,0,0.97,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
181,0.98,0.51,0.98,0.68,0.88,0.89,0.67,0,0.08,0,0.02,0,0.98,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
182,0.98,0.51,0.98,0.68,0.88,0.89,0.67,0,0.09,0,0.03,0,0.97,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
183,0.98,0.51,0.98,0.68,0.88,0.89,0.89,0,0.08,0,0.02,0,0.98,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
184,0.98,0.51,0.98,0.68,0.88,0.89,0.67,0,0.07,0,0.02,0,0.98,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
185,0.98,0.51,0.98,0.68,0.88,0.89,0.85,0,0.09,0,0.03,0,0.97,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
186,0.98,0.51,0.98,0.68,0.88,0.89,0.67,0,0.08,0,0.02,0,0.98,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
187,0.98,0.51,0.98,0.68,0.88,0.89,0.7,0,0.07,0,0.02,0,0.98,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
188,0.98,0.51,0.98,0.68,0.88,0.89,0.67,0,0.08,0,0.02,0,0.98,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
189,0.98,0.51,0.98,0.68,0.88,0.89,0.86,0,0.09,0,0.03,0,0.97,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
190,0.98,0.51,0.98,0.68,0.88,0.89,0.73,0,0.07,0,0.02,0,0.98,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
191,0.98,0.51,0.98,0.68,0.88,0.89,0.67,0,0.07,0,0.02,0,0.98,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
192,0.98,0.51,0.98,0.68,0.88,0.89,0.72,0,0.08,0,0.02,0,0.98,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
193,0.98,0.51,0.98,0.68,0.88,0.89,0.67,0,0.1,0,0.03,0,0.97,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
194,0.98,0.51,0.98,0.68,0.88,0.89,0.76,0,0.08,0,0.02,0,0.98,1,0,0,0,0,0,0,0.88,0.88,0,0.9,0,0.9,0.93,0,0.93,0.83,0,0.9,1,1,0,0,0,0,0,0,0.9,0.89,0
